date,site_id,line,direction,point,top_layer,code_1,code_2,code_3,soil_surface
9/9/2020,BR-04,3,240,33,DISP,PHRAG,ELPA,LITTER,S
9/9/2020,BR-04,3,240,34,NONE,LITTER,,,S
9/9/2020,BR-04,3,240,35,DISP,PHRAG,LITTER,,S
9/9/2020,BR-04,3,240,36,ELPA,LITTER,,,S
9/9/2020,BR-04,3,240,37,POMO,LITTER,,,S
9/9/2020,BR-04,3,240,38,NONE,LITTER,,,S
9/9/2020,BR-04,3,240,39,NONE,LITTER,,,S
9/9/2020,BR-04,3,240,40,PHRAG,LITTER,,,S
9/9/2020,BR-04,3,240,41,PHRAG,,,,S
9/9/2020,BR-04,3,240,42,NONE,LITTER,,,S
9/9/2020,BR-04,3,240,43,PHRAG,LITTER,,,S
9/9/2020,BR-04,3,240,44,PHRAG,LITTER,,,S
9/9/2020,BR-04,3,240,45,NONE,LITTER,,,S
9/9/2020,BR-04,3,240,46,PHRAG,DISP,LITTER,,S
9/9/2020,BR-04,3,240,47,DISP,LITTER,,,S
9/9/2020,BR-04,3,240,48,HOJU,DISP,LITTER,,S
9/9/2020,BR-04,3,240,49,DISP,LITTER,,,S
9/9/2020,BR-04,3,240,50,DISP,LITTER,,,S
